15.3223, 11.632
27.8577, 9.61714

-0.59974, -0.796208
-0.969818, -0.304691
-1.23077, -1.1637
0, 0
-1.37082, -2.49902
-4.18496, -5.48519
-2.49159, 9.84608
15.5668, 11.3388
28.1377, 9.31712

-0.141543, -0.984666
-0.80689, -0.95613
-0.316437, -1.69275
0, 0
-0.560928, -2.776
-3.55845, -5.7872
-2.18402, 9.63951
15.9589, 11.2421
28.5656, 9.2139

0.351719, -0.928285
-0.0666098, -1.38707
0.739475, -1.54458
0, 0
0.300693, -2.73641
-2.89271, -5.83849
-1.84098, 9.67567
16.3857, 11.3898
29.0283, 9.35542

0.756887, -0.639735
0.966268, -1.10487
1.46924, -0.786397
0, 0
1.07623, -2.38854
-2.31108, -5.65158
-1.5856, 9.94192
16.7238, 11.7694
29.4027, 9.72901

0.971765, -0.190444
1.39364, 0.0272544
1.57041, 0.222659
0, 0
1.64716, -1.80243
-1.91597, -5.29775
-1.52005, 10.3668
16.8712, 12.3094
29.5865, 10.2633

0.941838, 0.306814
0.782405, 0.862771
1.05845, 1.02567
0, 0
1.94165, -1.09325
-1.76208, -4.88964
-1.69882, 10.8376
16.7733, 12.8969
29.5253, 10.8454

0.674843, 0.726905
0.0537162, 0.946342
0.237659, 1.31083
0, 0
1.95009, -0.39289
-1.8419, -4.55224
-2.11415, 11.2292
16.4379, 13.4069
29.2267, 11.3502

0.238565, 0.964817
-0.327063, 0.650212
-0.485787, 1.05726
0, 0
1.72427, 0.182176
-2.08785, -4.39042
-2.69821, 11.4366
15.9327, 13.7343
28.7586, 11.6728

-0.25731, 0.962255
-0.280303, 0.411998
-0.827999, 0.506866
0, 0
1.36077, 0.557785
-2.39049, -4.46234
-3.3413, 11.4014
15.3674, 13.8208
28.2307, 11.7549

-0.689564, 0.721304
-0.2262, 0.666716
-0.759205, -0.004556
0, 0
0.974176, 0.716624
-2.62681, -4.76581
-3.92016, 11.1258
14.8653, 13.6686
27.7661, 11.5984

-0.95196, 0.30256
-0.87672, 0.834224
-0.478278, -0.250301
0, 0
0.667627, 0.697917
-2.69081, -5.24011
-4.32854, 10.6705
14.5325, 13.3382
27.4711, 11.264

-0.980459, -0.190546
-1.4903, 0.195757
-0.254271, -0.231358
0, 0
0.508065, 0.583675
-2.5187, -5.78171
-4.50237, 10.1387
14.4332, 12.9331
27.4098, 10.8552

-0.767997, -0.636777
-1.41662, -0.771123
-0.236019, -0.140501
0, 0
0.511054, 0.475621
-2.10366, -6.26926
-4.43456, 9.65188
14.5744, 12.5744
27.5892, 10.4932

-0.366214, -0.925905
-0.618879, -1.46041
-0.355561, -0.197503
0, 0
0.637959, 0.467944
-1.49758, -6.59246
-4.17672, 9.32016
14.9044, 12.3724
27.9576, 10.2882

0.126261, -0.985375
0.495027, -1.29639
-0.391204, -0.471026
0, 0
0.806152, 0.621587
